timestamp,station_id,station_code,station_name,line_name,hour,minute,day_of_week,is_weekend,capacity,inflow_ppm,outflow_ppm,line_delay_min,density_pct,target_inflow_15m,target_inflow_30m,target_inflow_60m,target_congestion_level
2026-08-29 19:00:00,7,RED-07,North Gate,Red Line,19,0,5,1,1600,16,11,15,7.32,16,17,18,NORMAL
2026-08-29 19:00:00,8,RED-08,Suburban North,Red Line,19,0,5,1,1500,22,20,0,6.35,23,24,25,NORMAL
2026-08-29 19:00:00,9,BLU-01,West Port,Blue Line,19,0,5,1,2000,22,22,0,4.68,23,24,25,NORMAL
2026-08-29 19:00:00,10,BLU-02,Maritime Dock,Blue Line,19,0,5,1,1800,26,33,0,4.95,27,28,29,NORMAL
2026-08-29 19:00:00,11,BLU-03,Central Terminal,Blue Line,19,0,5,1,3000,57,44,0,4.71,59,62,65,NORMAL
2026-08-29 19:00:00,12,BLU-04,Civic Center,Blue Line,19,0,5,1,2100,34,20,0,7.69,35,37,39,NORMAL
2026-08-29 19:00:00,13,BLU-05,University Square,Blue Line,19,0,5,1,2000,51,29,0,9.84,53,56,58,NORMAL
2026-08-29 19:00:00,14,BLU-06,Innovation Park,Blue Line,19,0,5,1,2400,27,15,0,5.68,28,29,31,NORMAL
2026-08-29 19:00:00,15,BLU-07,Stadium Arena,Blue Line,19,0,5,1,3500,63,18,0,10.32,66,69,72,NORMAL
2026-08-29 19:00:00,16,BLU-08,East terminus,Blue Line,19,0,5,1,1500,15,38,0,6.2,15,16,17,NORMAL
2026-08-29 19:15:00,1,RED-01,Central Terminal,Red Line,19,15,5,1,3000,41,46,0,3.33,43,45,47,NORMAL
2026-08-29 19:15:00,2,RED-02,Financial Plaza,Red Line,19,15,5,1,2500,31,19,0,5.52,32,34,35,NORMAL
2026-08-29 19:15:00,3,RED-03,Tech Hub North,Red Line,19,15,5,1,2200,24,26,0,4.0,25,26,27,NORMAL
2026-08-29 19:15:00,4,RED-04,University Square,Red Line,19,15,5,1,2000,53,38,0,8.8,55,58,60,NORMAL
2026-08-29 19:15:00,5,RED-05,Arts District,Red Line,19,15,5,1,1800,29,19,0,4.51,30,31,33,NORMAL
2026-08-29 19:15:00,6,RED-06,Medical Center,Red Line,19,15,5,1,2000,17,32,0,4.48,17,18,19,NORMAL
2026-08-29 19:15:00,7,RED-07,North Gate,Red Line,19,15,5,1,1600,18,10,0,7.33,18,19,20,NORMAL
2026-08-29 19:15:00,8,RED-08,Suburban North,Red Line,19,15,5,1,1500,21,25,0,7.2,22,23,24,NORMAL
2026-08-29 19:15:00,9,BLU-01,West Port,Blue Line,19,15,5,1,2000,24,21,0,5.82,25,26,27,NORMAL
2026-08-29 19:15:00,10,BLU-02,Maritime Dock,Blue Line,19,15,5,1,1800,29,21,0,6.32,30,31,33,NORMAL
2026-08-29 19:15:00,11,BLU-03,Central Terminal,Blue Line,19,15,5,1,3000,50,32,0,5.46,52,55,57,NORMAL
2026-08-29 19:15:00,12,BLU-04,Civic Center,Blue Line,19,15,5,1,2100,21,29,0,4.43,22,23,24,NORMAL
2026-08-29 19:15:00,13,BLU-05,University Square,Blue Line,19,15,5,1,2000,52,47,0,5.12,54,57,59,NORMAL
2026-08-29 19:15:00,14,BLU-06,Innovation Park,Blue Line,19,15,5,1,2400,26,18,0,4.46,27,28,29,NORMAL
2026-08-29 19:15:00,15,BLU-07,Stadium Arena,Blue Line,19,15,5,1,3500,43,12,0,9.98,45,47,49,NORMAL
2026-08-29 19:15:00,16,BLU-08,East terminus,Blue Line,19,15,5,1,1500,30,18,0,6.91,31,33,34,NORMAL
2026-08-29 19:30:00,1,RED-01,Central Terminal,Red Line,19,30,5,1,3000,54,55,0,3.81,56,59,62,NORMAL
2026-08-29 19:30:00,2,RED-02,Financial Plaza,Red Line,19,30,5,1,2500,27,12,0,5.12,28,29,31,NORMAL
2026-08-29 19:30:00,3,RED-03,Tech Hub North,Red Line,19,30,5,1,2200,22,10,0,6.03,23,24,25,NORMAL
2026-08-29 19:30:00,4,RED-04,University Square,Red Line,19,30,5,1,2000,73,52,0,10.43,76,80,83,NORMAL
2026-08-29 19:30:00,5,RED-05,Arts District,Red Line,19,30,5,1,1800,26,25,0,5.09,27,28,29,NORMAL
2026-08-29 19:30:00,6,RED-06,Medical Center,Red Line,19,30,5,1,2000,34,35,0,4.34,35,37,39,NORMAL
2026-08-29 19:30:00,7,RED-07,North Gate,Red Line,19,30,5,1,1600,9,27,0,6.69,9,9,10,NORMAL
2026-08-29 19:30:00,8,RED-08,Suburban North,Red Line,19,30,5,1,1500,19,17,0,6.24,19,20,21,NORMAL
2026-08-29 19:30:00,9,BLU-01,West Port,Blue Line,19,30,5,1,2000,17,6,0,6.38,17,18,19,NORMAL
2026-08-29 19:30:00,10,BLU-02,Maritime Dock,Blue Line,19,30,5,1,1800,37,24,0,8.16,38,40,42,NORMAL
2026-08-29 19:30:00,11,BLU-03,Central Terminal,Blue Line,19,30,5,1,3000,56,41,0,5.18,58,61,64,NORMAL
2026-08-29 19:30:00,12,BLU-04,Civic Center,Blue Line,19,30,5,1,2100,32,24,0,4.55,33,35,36,NORMAL
2026-08-29 19:30:00,13,BLU-05,University Square,Blue Line,19,30,5,1,2000,46,46,0,5.71,48,50,52,NORMAL
2026-08-29 19:30:00,14,BLU-06,Innovation Park,Blue Line,19,30,5,1,2400,22,17,0,4.67,23,24,25,NORMAL
2026-08-29 19:30:00,15,BLU-07,Stadium Arena,Blue Line,19,30,5,1,3500,29,17,0,3.69,30,31,33,NORMAL
2026-08-29 19:30:00,16,BLU-08,East terminus,Blue Line,19,30,5,1,1500,31,18,0,10.32,32,34,35,NORMAL
2026-08-29 19:45:00,1,RED-01,Central Terminal,Red Line,19,45,5,1,3000,43,68,0,2.92,45,47,49,NORMAL
2026-08-29 19:45:00,2,RED-02,Financial Plaza,Red Line,19,45,5,1,2500,28,20,0,3.44,29,30,32,NORMAL
2026-08-29 19:45:00,3,RED-03,Tech Hub North,Red Line,19,45,5,1,2200,17,31,0,4.88,17,18,19,NORMAL
2026-08-29 19:45:00,4,RED-04,University Square,Red Line,19,45,5,1,2000,43,68,0,4.94,45,47,49,NORMAL
2026-08-29 19:45:00,5,RED-05,Arts District,Red Line,19,45,5,1,1800,26,32,0,4.65,27,28,29,NORMAL
2026-08-29 19:45:00,6,RED-06,Medical Center,Red Line,19,45,5,1,2000,23,21,0,4.66,24,25,26,NORMAL
2026-08-29 19:45:00,7,RED-07,North Gate,Red Line,19,45,5,1,1600,34,8,0,16.58,35,37,39,NORMAL
2026-08-29 19:45:00,8,RED-08,Suburban North,Red Line,19,45,5,1,1500,23,27,0,5.77,24,25,26,NORMAL
2026-08-29 19:45:00,9,BLU-01,West Port,Blue Line,19,45,5,1,2000,15,15,0,4.8,15,16,17,NORMAL
2026-08-29 19:45:00,10,BLU-02,Maritime Dock,Blue Line,19,45,5,1,1800,34,27,0,5.46,35,37,39,NORMAL
2026-08-29 19:45:00,11,BLU-03,Central Terminal,Blue Line,19,45,5,1,3000,49,58,0,3.76,51,53,56,NORMAL
2026-08-29 19:45:00,12,BLU-04,Civic Center,Blue Line,19,45,5,1,2100,26,24,0,3.91,27,28,29,NORMAL
2026-08-29 19:45:00,13,BLU-05,University Square,Blue Line,19,45,5,1,2000,61,64,0,4.06,64,67,70,NORMAL
2026-08-29 19:45:00,14,BLU-06,Innovation Park,Blue Line,19,45,5,1,2400,19,9,0,4.15,19,20,21,NORMAL
2026-08-29 19:45:00,15,BLU-07,Stadium Arena,Blue Line,19,45,5,1,3500,42,18,0,5.54,44,46,48,NORMAL
2026-08-29 19:45:00,16,BLU-08,East terminus,Blue Line,19,45,5,1,1500,24,17,8,6.75,25,26,27,NORMAL
2026-08-29 20:00:00,1,RED-01,Central Terminal,Red Line,20,0,5,1,3000,75,38,0,10.33,78,82,86,NORMAL
2026-08-29 20:00:00,2,RED-02,Financial Plaza,Red Line,20,0,5,1,2500,24,35,0,4.54,25,26,27,NORMAL
2026-08-29 20:00:00,3,RED-03,Tech Hub North,Red Line,20,0,5,1,2200,23,20,0,3.81,24,25,26,NORMAL
2026-08-29 20:00:00,4,RED-04,University Square,Red Line,20,0,5,1,2000,46,26,0,10.34,48,50,52,NORMAL
2026-08-29 20:00:00,5,RED-05,Arts District,Red Line,20,0,5,1,1800,33,10,0,13.73,34,36,37,NORMAL
2026-08-29 20:00:00,6,RED-06,Medical Center,Red Line,20,0,5,1,2000,24,14,0,5.45,25,26,27,NORMAL
2026-08-29 20:00:00,7,RED-07,North Gate,Red Line,20,0,5,1,1600,21,26,0,7.18,22,23,24,NORMAL
2026-08-29 20:00:00,8,RED-08,Suburban North,Red Line,20,0,5,1,1500,20,13,0,6.84,21,22,23,NORMAL
2026-08-29 20:00:00,9,BLU-01,West Port,Blue Line,20,0,5,1,2000,35,15,0,11.65,36,38,40,NORMAL
2026-08-29 20:00:00,10,BLU-02,Maritime Dock,Blue Line,20,0,5,1,1800,31,28,0,5.73,32,34,35,NORMAL
2026-08-29 20:00:00,11,BLU-03,Central Terminal,Blue Line,20,0,5,1,3000,47,64,0,3.4,49,51,54,NORMAL
2026-08-29 20:00:00,12,BLU-04,Civic Center,Blue Line,20,0,5,1,2100,12,27,0,4.14,12,13,13,NORMAL
2026-08-29 20:00:00,13,BLU-05,University Square,Blue Line,20,0,5,1,2000,53,38,0,7.47,55,58,60,NORMAL
2026-08-29 20:00:00,14,BLU-06,Innovation Park,Blue Line,20,0,5,1,2400,34,23,0,3.7,35,37,39,NORMAL
2026-08-29 20:00:00,15,BLU-07,Stadium Arena,Blue Line,20,0,5,1,3500,37,18,0,5.71,38,40,42,NORMAL
2026-08-29 20:00:00,16,BLU-08,East terminus,Blue Line,20,0,5,1,1500,32,12,0,15.53,33,35,36,NORMAL
2026-08-29 20:15:00,1,RED-01,Central Terminal,Red Line,20,15,5,1,3000,55,42,0,4.07,57,60,63,NORMAL
2026-08-29 20:15:00,2,RED-02,Financial Plaza,Red Line,20,15,5,1,2500,30,27,0,4.48,31,33,34,NORMAL
2026-08-29 20:15:00,3,RED-03,Tech Hub North,Red Line,20,15,5,1,2200,23,8,0,7.79,24,25,26,NORMAL
2026-08-29 20:15:00,4,RED-04,University Square,Red Line,20,15,5,1,2000,47,45,0,4.5,49,51,54,NORMAL
2026-08-29 20:15:00,5,RED-05,Arts District,Red Line,20,15,5,1,1800,12,19,0,5.85,12,13,13,NORMAL
2026-08-29 20:15:00,6,RED-06,Medical Center,Red Line,20,15,5,1,2000,27,26,0,5.52,28,29,31,NORMAL
2026-08-29 20:15:00,7,RED-07,North Gate,Red Line,20,15,5,1,1600,12,37,0,6.43,12,13,13,NORMAL
2026-08-29 20:15:00,8,RED-08,Suburban North,Red Line,20,15,5,1,1500,7,28,0,6.17,7,7,8,NORMAL
2026-08-29 20:15:00,9,BLU-01,West Port,Blue Line,20,15,5,1,2000,33,14,0,8.09,34,36,37,NORMAL
2026-08-29 20:15:00,10,BLU-02,Maritime Dock,Blue Line,20,15,5,1,1800,26,30,0,6.23,27,28,29,NORMAL
2026-08-29 20:15:00,11,BLU-03,Central Terminal,Blue Line,20,15,5,1,3000,48,53,5,2.8,50,52,55,NORMAL
2026-08-29 20:15:00,12,BLU-04,Civic Center,Blue Line,20,15,5,1,2100,17,33,0,5.03,17,18,19,NORMAL
2026-08-29 20:15:00,13,BLU-05,University Square,Blue Line,20,15,5,1,2000,52,53,0,5.72,54,57,59,NORMAL
2026-08-29 20:15:00,14,BLU-06,Innovation Park,Blue Line,20,15,5,1,2400,31,26,0,4.86,32,34,35,NORMAL
2026-08-29 20:15:00,15,BLU-07,Stadium Arena,Blue Line,20,15,5,1,3500,45,17,0,7.96,47,49,51,NORMAL
2026-08-29 20:15:00,16,BLU-08,East terminus,Blue Line,20,15,5,1,1500,19,34,0,5.77,19,20,21,NORMAL
2026-08-29 20:30:00,1,RED-01,Central Terminal,Red Line,20,30,5,1,3000,55,63,0,3.51,57,60,63,NORMAL
2026-08-29 20:30:00,2,RED-02,Financial Plaza,Red Line,20,30,5,1,2500,29,17,0,5.49,30,31,33,NORMAL
2026-08-29 20:30:00,3,RED-03,Tech Hub North,Red Line,20,30,5,1,2200,21,18,0,4.28,22,23,24,NORMAL
2026-08-29 20:30:00,4,RED-04,University Square,Red Line,20,30,5,1,2000,48,51,0,4.18,50,52,55,NORMAL
2026-08-29 20:30:00,5,RED-05,Arts District,Red Line,20,30,5,1,1800,18,21,0,6.19,18,19,20,NORMAL
2026-08-29 20:30:00,6,RED-06,Medical Center,Red Line,20,30,5,1,2000,20,11,0,5.8,21,22,23,NORMAL
2026-08-29 20:30:00,7,RED-07,North Gate,Red Line,20,30,5,1,1600,31,13,0,10.66,32,34,35,NORMAL
2026-08-29 20:30:00,8,RED-08,Suburban North,Red Line,20,30,5,1,1500,21,37,0,7.1,22,23,24,NORMAL
2026-08-29 20:30:00,9,BLU-01,West Port,Blue Line,20,30,5,1,2000,22,21,0,4.48,23,24,25,NORMAL
2026-08-29 20:30:00,10,BLU-02,Maritime Dock,Blue Line,20,30,5,1,1800,22,34,0,5.76,23,24,25,NORMAL
2026-08-29 20:30:00,11,BLU-03,Central Terminal,Blue Line,20,30,5,1,3000,40,63,0,3.42,42,44,46,NORMAL
2026-08-29 20:30:00,12,BLU-04,Civic Center,Blue Line,20,30,5,1,2100,28,14,0,6.32,29,30,32,NORMAL
2026-08-29 20:30:00,13,BLU-05,University Square,Blue Line,20,30,5,1,2000,49,60,0,5.64,51,53,56,NORMAL
2026-08-29 20:30:00,14,BLU-06,Innovation Park,Blue Line,20,30,5,1,2400,13,22,0,3.55,13,14,14,NORMAL
2026-08-29 20:30:00,15,BLU-07,Stadium Arena,Blue Line,20,30,5,1,3500,40,19,0,5.55,42,44,46,NORMAL
2026-08-29 20:30:00,16,BLU-08,East terminus,Blue Line,20,30,5,1,1500,35,28,0,5.49,36,38,40,NORMAL
2026-08-29 20:45:00,1,RED-01,Central Terminal,Red Line,20,45,5,1,3000,45,56,0,3.65,47,49,51,NORMAL
2026-08-29 20:45:00,2,RED-02,Financial Plaza,Red Line,20,45,5,1,2500,36,34,0,3.27,37,39,41,NORMAL
2026-08-29 20:45:00,3,RED-03,Tech Hub North,Red Line,20,45,5,1,2200,41,7,0,16.22,43,45,47,NORMAL
2026-08-29 20:45:00,4,RED-04,University Square,Red Line,20,45,5,1,2000,48,41,0,4.21,50,52,55,NORMAL
2026-08-29 20:45:00,5,RED-05,Arts District,Red Line,20,45,5,1,1800,43,10,0,16.94,45,47,49,NORMAL
2026-08-29 20:45:00,6,RED-06,Medical Center,Red Line,20,45,5,1,2000,32,11,0,12.04,33,35,36,NORMAL
2026-08-29 20:45:00,7,RED-07,North Gate,Red Line,20,45,5,1,1600,32,26,0,7.28,33,35,36,NORMAL
2026-08-29 20:45:00,8,RED-08,Suburban North,Red Line,20,45,5,1,1500,20,34,0,7.07,21,22,23,NORMAL
2026-08-29 20:45:00,9,BLU-01,West Port,Blue Line,20,45,5,1,2000,17,30,0,5.8,17,18,19,NORMAL
2026-08-29 20:45:00,10,BLU-02,Maritime Dock,Blue Line,20,45,5,1,1800,28,16,0,7.71,29,30,32,NORMAL
2026-08-29 20:45:00,11,BLU-03,Central Terminal,Blue Line,20,45,5,1,3000,67,61,12,3.81,70,73,77,NORMAL
2026-08-29 20:45:00,12,BLU-04,Civic Center,Blue Line,20,45,5,1,2100,30,25,0,5.46,31,33,34,NORMAL
2026-08-29 20:45:00,13,BLU-05,University Square,Blue Line,20,45,5,1,2000,49,53,0,4.07,51,53,56,NORMAL
2026-08-29 20:45:00,14,BLU-06,Innovation Park,Blue Line,20,45,5,1,2400,27,18,0,4.4,28,29,31,NORMAL
2026-08-29 20:45:00,15,BLU-07,Stadium Arena,Blue Line,20,45,5,1,3500,57,8,3,11.82,59,62,65,NORMAL
2026-08-29 20:45:00,16,BLU-08,East terminus,Blue Line,20,45,5,1,1500,32,15,0,10.79,33,35,36,NORMAL
2026-08-29 21:00:00,1,RED-01,Central Terminal,Red Line,21,0,5,1,3000,67,45,0,6.16,70,73,77,NORMAL
2026-08-29 21:00:00,2,RED-02,Financial Plaza,Red Line,21,0,5,1,2500,22,26,0,3.48,23,24,25,NORMAL
2026-08-29 21:00:00,3,RED-03,Tech Hub North,Red Line,21,0,5,1,2200,13,18,0,5.45,13,14,14,NORMAL
2026-08-29 21:00:00,4,RED-04,University Square,Red Line,21,0,5,1,2000,42,46,0,5.0,44,46,48,NORMAL
2026-08-29 21:00:00,5,RED-05,Arts District,Red Line,21,0,5,1,1800,34,31,0,5.37,35,37,39,NORMAL
2026-08-29 21:00:00,6,RED-06,Medical Center,Red Line,21,0,5,1,2000,29,28,0,4.21,30,31,33,NORMAL
2026-08-29 21:00:00,7,RED-07,North Gate,Red Line,21,0,5,1,1600,26,18,0,6.34,27,28,29,NORMAL
2026-08-29 21:00:00,8,RED-08,Suburban North,Red Line,21,0,5,1,1500,13,35,0,5.81,13,14,14,NORMAL
2026-08-29 21:00:00,9,BLU-01,West Port,Blue Line,21,0,5,1,2000,30,23,0,5.81,31,33,34,NORMAL
2026-08-29 21:00:00,10,BLU-02,Maritime Dock,Blue Line,21,0,5,1,1800,9,16,0,6.02,9,9,10,NORMAL
2026-08-29 21:00:00,11,BLU-03,Central Terminal,Blue Line,21,0,5,1,3000,113,25,0,28.69,118,124,129,NORMAL
2026-08-29 21:00:00,12,BLU-04,Civic Center,Blue Line,21,0,5,1,2100,28,23,0,4.23,29,30,32,NORMAL
2026-08-29 21:00:00,13,BLU-05,University Square,Blue Line,21,0,5,1,2000,43,45,0,4.59,45,47,49,NORMAL
2026-08-29 21:00:00,14,BLU-06,Innovation Park,Blue Line,21,0,5,1,2400,11,17,8,4.0,11,12,12,NORMAL
2026-08-29 21:00:00,15,BLU-07,Stadium Arena,Blue Line,21,0,5,1,3500,19,18,0,2.94,19,20,21,NORMAL
2026-08-29 21:00:00,16,BLU-08,East terminus,Blue Line,21,0,5,1,1500,32,23,0,7.74,33,35,36,NORMAL
2026-08-29 21:15:00,1,RED-01,Central Terminal,Red Line,21,15,5,1,3000,44,67,0,2.81,46,48,50,NORMAL
2026-08-29 21:15:00,2,RED-02,Financial Plaza,Red Line,21,15,5,1,2500,20,18,0,3.54,21,22,23,NORMAL
2026-08-29 21:15:00,3,RED-03,Tech Hub North,Red Line,21,15,5,1,2200,26,22,8,4.96,27,28,29,NORMAL
2026-08-29 21:15:00,4,RED-04,University Square,Red Line,21,15,5,1,2000,32,44,0,5.75,33,35,36,NORMAL
2026-08-29 21:15:00,5,RED-05,Arts District,Red Line,21,15,5,1,1800,34,25,0,4.92,35,37,39,NORMAL
2026-08-29 21:15:00,6,RED-06,Medical Center,Red Line,21,15,5,1,2000,15,24,0,4.14,15,16,17,NORMAL
2026-08-29 21:15:00,7,RED-07,North Gate,Red Line,21,15,5,1,1600,22,36,0,5.17,23,24,25,NORMAL
2026-08-29 21:15:00,8,RED-08,Suburban North,Red Line,21,15,5,1,1500,26,21,0,5.71,27,28,29,NORMAL
2026-08-29 21:15:00,9,BLU-01,West Port,Blue Line,21,15,5,1,2000,25,23,0,5.7,26,27,28,NORMAL
2026-08-29 21:15:00,10,BLU-02,Maritime Dock,Blue Line,21,15,5,1,1800,31,18,0,5.81,32,34,35,NORMAL
2026-08-29 21:15:00,11,BLU-03,Central Terminal,Blue Line,21,15,5,1,3000,62,36,0,9.58,65,68,71,NORMAL
2026-08-29 21:15:00,12,BLU-04,Civic Center,Blue Line,21,15,5,1,2100,26,17,0,5.1,27,28,29,NORMAL
2026-08-29 21:15:00,13,BLU-05,University Square,Blue Line,21,15,5,1,2000,60,48,0,5.75,63,66,69,NORMAL
2026-08-29 21:15:00,14,BLU-06,Innovation Park,Blue Line,21,15,5,1,2400,24,27,0,4.64,25,26,27,NORMAL
2026-08-29 21:15:00,15,BLU-07,Stadium Arena,Blue Line,21,15,5,1,3500,22,10,0,3.09,23,24,25,NORMAL
2026-08-29 21:15:00,16,BLU-08,East terminus,Blue Line,21,15,5,1,1500,23,26,0,5.91,24,25,26,NORMAL
2026-08-29 21:30:00,1,RED-01,Central Terminal,Red Line,21,30,5,1,3000,46,37,0,2.89,48,50,52,NORMAL
2026-08-29 21:30:00,2,RED-02,Financial Plaza,Red Line,21,30,5,1,2500,14,16,0,3.23,14,15,16,NORMAL
2026-08-29 21:30:00,3,RED-03,Tech Hub North,Red Line,21,30,5,1,2200,15,29,0,4.6,15,16,17,NORMAL
2026-08-29 21:30:00,4,RED-04,University Square,Red Line,21,30,5,1,2000,66,35,0,16.07,69,72,75,NORMAL
2026-08-29 21:30:00,5,RED-05,Arts District,Red Line,21,30,5,1,1800,30,15,0,8.96,31,33,34,NORMAL
2026-08-29 21:30:00,6,RED-06,Medical Center,Red Line,21,30,5,1,2000,21,28,0,4.18,22,23,24,NORMAL
2026-08-29 21:30:00,7,RED-07,North Gate,Red Line,21,30,5,1,1600,30,27,0,5.04,31,33,34,NORMAL
2026-08-29 21:30:00,8,RED-08,Suburban North,Red Line,21,30,5,1,1500,22,23,0,7.62,23,24,25,NORMAL
2026-08-29 21:30:00,9,BLU-01,West Port,Blue Line,21,30,5,1,2000,21,22,0,5.45,22,23,24,NORMAL
2026-08-29 21:30:00,10,BLU-02,Maritime Dock,Blue Line,21,30,5,1,1800,30,26,0,5.87,31,33,34,NORMAL
2026-08-29 21:30:00,11,BLU-03,Central Terminal,Blue Line,21,30,5,1,3000,62,57,0,3.26,65,68,71,NORMAL
2026-08-29 21:30:00,12,BLU-04,Civic Center,Blue Line,21,30,5,1,2100,14,19,0,4.04,14,15,16,NORMAL
2026-08-29 21:30:00,13,BLU-05,University Square,Blue Line,21,30,5,1,2000,53,50,0,5.01,55,58,60,NORMAL
2026-08-29 21:30:00,14,BLU-06,Innovation Park,Blue Line,21,30,5,1,2400,24,31,0,4.17,25,26,27,NORMAL
2026-08-29 21:30:00,15,BLU-07,Stadium Arena,Blue Line,21,30,5,1,3500,21,35,0,2.81,22,23,24,NORMAL
2026-08-29 21:30:00,16,BLU-08,East terminus,Blue Line,21,30,5,1,1500,16,12,0,6.5,16,17,18,NORMAL
2026-08-29 21:45:00,1,RED-01,Central Terminal,Red Line,21,45,5,1,3000,63,35,0,10.17,66,69,72,NORMAL
2026-08-29 21:45:00,2,RED-02,Financial Plaza,Red Line,21,45,5,1,2500,27,28,0,4.24,28,29,31,NORMAL
2026-08-29 21:45:00,3,RED-03,Tech Hub North,Red Line,21,45,5,1,2200,31,10,0,11.45,32,34,35,NORMAL
2026-08-29 21:45:00,4,RED-04,University Square,Red Line,21,45,5,1,2000,38,57,0,5.71,39,41,43,NORMAL
2026-08-29 21:45:00,5,RED-05,Arts District,Red Line,21,45,5,1,1800,21,20,0,4.89,22,23,24,NORMAL
2026-08-29 21:45:00,6,RED-06,Medical Center,Red Line,21,45,5,1,2000,20,11,0,4.33,21,22,23,NORMAL
2026-08-29 21:45:00,7,RED-07,North Gate,Red Line,21,45,5,1,1600,25,19,0,7.45,26,27,28,NORMAL
2026-08-29 21:45:00,8,RED-08,Suburban North,Red Line,21,45,5,1,1500,39,24,0,10.77,40,42,44,NORMAL
2026-08-29 21:45:00,9,BLU-01,West Port,Blue Line,21,45,5,1,2000,12,14,0,5.87,12,13,13,NORMAL
2026-08-29 21:45:00,10,BLU-02,Maritime Dock,Blue Line,21,45,5,1,1800,15,33,0,4.47,15,16,17,NORMAL
2026-08-29 21:45:00,11,BLU-03,Central Terminal,Blue Line,21,45,5,1,3000,59,64,0,3.66,61,64,67,NORMAL
2026-08-29 21:45:00,12,BLU-04,Civic Center,Blue Line,21,45,5,1,2100,33,40,0,3.92,34,36,37,NORMAL
2026-08-29 21:45:00,13,BLU-05,University Square,Blue Line,21,45,5,1,2000,66,44,0,11.14,69,72,75,NORMAL
2026-08-29 21:45:00,14,BLU-06,Innovation Park,Blue Line,21,45,5,1,2400,18,16,0,4.51,18,19,20,NORMAL
2026-08-29 21:45:00,15,BLU-07,Stadium Arena,Blue Line,21,45,5,1,3500,25,29,0,2.29,26,27,28,NORMAL
2026-08-29 21:45:00,16,BLU-08,East terminus,Blue Line,21,45,5,1,1500,36,28,0,7.42,37,39,41,NORMAL
2026-08-29 22:00:00,1,RED-01,Central Terminal,Red Line,22,0,5,1,3000,39,57,0,3.01,40,42,44,NORMAL
2026-08-29 22:00:00,2,RED-02,Financial Plaza,Red Line,22,0,5,1,2500,7,23,0,4.61,7,7,8,NORMAL
2026-08-29 22:00:00,3,RED-03,Tech Hub North,Red Line,22,0,5,1,2200,26,17,0,5.13,27,28,29,NORMAL
2026-08-29 22:00:00,4,RED-04,University Square,Red Line,22,0,5,1,2000,33,56,0,4.45,34,36,37,NORMAL
2026-08-29 22:00:00,5,RED-05,Arts District,Red Line,22,0,5,1,1800,33,14,0,9.02,34,36,37,NORMAL
2026-08-29 22:00:00,6,RED-06,Medical Center,Red Line,22,0,5,1,2000,19,27,0,5.54,19,20,21,NORMAL
2026-08-29 22:00:00,7,RED-07,North Gate,Red Line,22,0,5,1,1600,23,20,0,6.4,24,25,26,NORMAL
2026-08-29 22:00:00,8,RED-08,Suburban North,Red Line,22,0,5,1,1500,27,12,0,11.9,28,29,31,NORMAL
2026-08-29 22:00:00,9,BLU-01,West Port,Blue Line,22,0,5,1,2000,32,22,0,4.17,33,35,36,NORMAL
2026-08-29 22:00:00,10,BLU-02,Maritime Dock,Blue Line,22,0,5,1,1800,26,33,0,5.83,27,28,29,NORMAL
2026-08-29 22:00:00,11,BLU-03,Central Terminal,Blue Line,22,0,5,1,3000,39,44,12,2.84,40,42,44,NORMAL
2026-08-29 22:00:00,12,BLU-04,Civic Center,Blue Line,22,0,5,1,2100,19,29,0,4.01,19,20,21,NORMAL
2026-08-29 22:00:00,13,BLU-05,University Square,Blue Line,22,0,5,1,2000,53,35,0,8.11,55,58,60,NORMAL
2026-08-29 22:00:00,14,BLU-06,Innovation Park,Blue Line,22,0,5,1,2400,23,24,0,4.99,24,25,26,NORMAL
2026-08-29 22:00:00,15,BLU-07,Stadium Arena,Blue Line,22,0,5,1,3500,24,19,0,2.34,25,26,27,NORMAL
2026-08-29 22:00:00,16,BLU-08,East terminus,Blue Line,22,0,5,1,1500,20,17,0,7.98,21,22,23,NORMAL
2026-08-29 22:15:00,1,RED-01,Central Terminal,Red Line,22,15,5,1,3000,49,51,0,2.81,51,53,56,NORMAL
2026-08-29 22:15:00,2,RED-02,Financial Plaza,Red Line,22,15,5,1,2500,26,26,0,4.39,27,28,29,NORMAL
2026-08-29 22:15:00,3,RED-03,Tech Hub North,Red Line,22,15,5,1,2200,27,22,0,4.96,28,29,31,NORMAL
2026-08-29 22:15:00,4,RED-04,University Square,Red Line,22,15,5,1,2000,38,65,0,5.28,39,41,43,NORMAL
2026-08-29 22:15:00,5,RED-05,Arts District,Red Line,22,15,5,1,1800,33,24,0,5.43,34,36,37,NORMAL
2026-08-29 22:15:00,6,RED-06,Medical Center,Red Line,22,15,5,1,2000,17,18,0,4.15,17,18,19,NORMAL
2026-08-29 22:15:00,7,RED-07,North Gate,Red Line,22,15,5,1,1600,28,23,0,6.26,29,30,32,NORMAL
2026-08-29 22:15:00,8,RED-08,Suburban North,Red Line,22,15,5,1,1500,22,19,0,7.13,23,24,25,NORMAL
2026-08-29 22:15:00,9,BLU-01,West Port,Blue Line,22,15,5,1,2000,32,17,0,7.41,33,35,36,NORMAL
2026-08-29 22:15:00,10,BLU-02,Maritime Dock,Blue Line,22,15,5,1,1800,10,29,0,5.56,10,11,11,NORMAL
2026-08-29 22:15:00,11,BLU-03,Central Terminal,Blue Line,22,15,5,1,3000,54,64,0,2.73,56,59,62,NORMAL
